L1 seg.code,L1 seg.description,L2 seg.code,L2 seg.description,L3 seg.code,L3 seg.description,Buyers' name
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362623,KITCHEN MAINTENANCE HYGIENE,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362624,MULTI SURFACE CLEANING HYGIENE,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362628,VEHICLE MAINTENANCE HYGIENE,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362629,CLEANING GLOVES,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362630,SINGLE USE DISHES,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362631,GARBAGE COLLECTING,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362632,PAINT,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362633,SOIL CLEANING HYGIENE,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362634,FACTORY AND LUBRIFICANT TECHNICAL MAINTENANCE AND CLEANING,Curtis
36,TECHNICAL SUPPLIES,3626,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,362699,SANITATION AND CLEANING PRODUCTS AND SUPPLIES,Curtis
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381010,AIR QUALITY CONTROL AND ANALYSIS,Geraldine
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381011,WATER QUALITY CONTROL AND ANALYSIS,Geraldine
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381012,SLUDGE QUALITY CONTROL AND ANALYSIS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381013,NOISE QUALITY CONTROL AND ANALYSIS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381014,SOIL QUALITY CONTROL AND ANALYSIS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381015,EMISSION QUALITY CONTROL AND ANALYSIS,Geraldine
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381016,LEACHATE QUALITY CONTROL AND ANALYSIS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381017,WASTE RECEIVED QUALITY CONTROL AND ANALYSIS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381018,OTHER ANALYSES / CONTROLS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3810,ANALYSES AND LABORATORY,381099,ANALYSES AND LABORATORY,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381110,"TECHNICAL CONTROL TACHOGRAPH, LIMITER, AIR POLLUTION",Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381111,"MANDATORY CONTROL, HOLLING AND ROAD TANK CELL",Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381112,REGULATORY CONTROL STORAGE OF HAZARDOUS SUBSTANCES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381113,REGULATORY CONTROL ENVIRONMENT,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381114,NON DESTRUCTIVE CONTROLS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381115,REGULATORY CONTROL OF COUNTING LINE,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381116,REGULATORY CONTROL OF HAZARDOUS SUBSTANCES ROAD TANK,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381117,REGULATORY CONTROL OF GAS SENSOR CELL,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381118,REGULATORY CONTROL OF EXPLOSIVE ATMOSPHERES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381119,REGULATORY CONTROL BUILDINGS AND FACILITIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381120,REGULATORY CONTROL EQUIPMENTS AND INDUSTRIAL FACILITIESES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381121,REGULATORY CONTROL ELECTRICAL INSTALLATION,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381122,THERMOGRAPHIC CONTROL,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381123,METROLOGICAL CONTROL,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381124,EQUIPMENT AND WORK INSPECTION AND CONFORMITY,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381125,EXTERNAL EQUIPMENT INSPECTION,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381126,CERTIFICATION SERVICES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381127,CONTROL OF SAFETY AND HEALTH PROTECTION COORDINATION,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3811,"TESTING, INSPECTION AND CERTIFICATION",381199,"TESTING, INSPECTION AND CERTIFICATION",Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3812,CONTROL AND SECURITY TECHNICAL STUDIES,381210,"COORDINATOR ON HEALTH AND SAFETY, SECURITY PREVENTION",Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3812,CONTROL AND SECURITY TECHNICAL STUDIES,381211,TECHNICAL INSPECTION,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3812,CONTROL AND SECURITY TECHNICAL STUDIES,381299,CONTROL AND SECURITY TECHNICAL STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3813,TECHNICAL STUDIES FOR REAL ESTATE MANAGEMENT,381310,CONSTRUCTION PROJECT ASSISTANCE,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3813,TECHNICAL STUDIES FOR REAL ESTATE MANAGEMENT,381311,CONSTRUCTION PROJECT,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3813,TECHNICAL STUDIES FOR REAL ESTATE MANAGEMENT,381312,ARCHITECT STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3813,TECHNICAL STUDIES FOR REAL ESTATE MANAGEMENT,381399,TECHNICAL STUDIES FOR REAL ESTATE MANAGEMENT,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3814,ELECTRICAL AND AUTOMATION ENGINEERING STUDIES,381410,ELECTRICAL TECHNICAL STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3814,ELECTRICAL AND AUTOMATION ENGINEERING STUDIES,381411,AUTOMATION ENGINEERING STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3814,ELECTRICAL AND AUTOMATION ENGINEERING STUDIES,381499,ELECTRICAL AND AUTOMATION ENGINEERING STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381510,DRAWINGS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381511,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381512,CIVIL ENGINEERING STUDIES - CONSTRUCTION - PUBLIC WORKS,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381513,GEOTECHNICS STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381514,HYDRAULIC STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381515,SPECIALISED ENGINEERING STUDIES ENVIRONMENT,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381516,SPECIALISED ENGINEERING STUDIES MECANIC,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381517,GENERAL ENGINEERING STUDIES - TECHNICAL PROCESSES,Peter
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381518,RESEARCH AND DEVELOPMENT STUDIES,Peter
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381519,TECHNICAL STUDIES OF WASTE SORTING CENTER,Peter
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381520,TECHNICAL STUDIES OF WASTE INCINERATOR,Tom
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381521,TECHNICAL STUDIES OF LANDFILL SITES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381522,OTHER SPECIALIZED TECHNICAL STUDIES (GER),Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381523,GROUND & TOPOGRAPHY STUDIES,Vesela
38,INSPECTIONS - ANALYSIS - TECHNICAL STUDIES,3815,OTHER SPECIALIZED TECHNICAL STUDIES,381599,SPECIALIZED TECHNICAL STUDIES,Vesela
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401010,DEMOLITION,Peter
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401011,ROADS RELATED,Peter
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401012,CONSTRUCTION,Peter
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401013,FOUNDATION,Peter
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401014,GRADING,Peter
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401015,COVERAGE,Peter
40,BUILDING AND INFRASTRUCTURE,4010,CIVIL AND PUBLIC WORK,401099,CIVIL AND PUBLIC WORK,Vesela
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401110,FRAME,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401111,FRAME NON METALLIC,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401112,METALLIC FRAME,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401113,MASONRY WORKS,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401114,ROOFING / TIGHTNESS / CLADDING,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401115,WOOD CONSTRUCTION,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401116,STEEL AND STAINLESS STEEL ACCESSORIES AND PARTS,Curtis
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401117,BUILDING CONSTRUCTION AND RENOVATION,Peter
40,BUILDING AND INFRASTRUCTURE,4011,BUILDING CONSTRUCTION,401199,BUILDING CONSTRUCTION,Peter
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401210,CONSTRUCTION MATERIALS,Peter
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401213,INSULATING MATERIALS,Peter
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401214,EXTERIOR FINISHING MATERIALS,Peter
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401215,HEATING AND AIR CONDITIONNING MATERIALS,Peter
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401216,BUILDING SITE BUNGALOW RENTAL AND PURCHASE,Curtis
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401217,CONSTRUCTION MATERIALS (RESELLING),Peter
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401283,BUILDING SITE BUNGALOW PURCHASE,Vesela
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401284,BUILDING SITE BUNGALOW SHORT TERM RENTAL,Vesela
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401285,BUILDING SITE BUNGALOW RENTAL LONG TERM,Vesela
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401286,BUILDING SITE BUNGALOW RENTAL MEDIUM TERM,Vesela
40,BUILDING AND INFRASTRUCTURE,4012,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,401299,CONSTRUCTION MATERIALS AND BUILDING SITE BUNGALOW,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401310,DRAINING SUPPLIES,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401311,SOCKET AND LOCKER MAINTENANCE,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401312,CONCRETE TANK WATERTIGHTNESS WORK,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401313,OTHER TANK WATERTIGHTNESS WORK,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401314,WATERPROOFING WORK (GEOSYNTHETIC),Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401315,GEOMEMBRANE,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401316,GEOTEXTILE,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401317,GEOSYNTHETIC CLAY LINERS (GCL),Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401318,GEOGRID / GEONET,Vesela
40,BUILDING AND INFRASTRUCTURE,4013,LINING MATERIALS AND WORKS,401399,WATERTIGHTNESS MATERIALS AND WORKS,Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401410,DISMANTLING,Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401411,"REVEGETATION, CAPPING WORKS",Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401412,OTHERS SPEND LINKED TO ULTIMATE WASTE STORAGE CENTER,Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401413,ASBESTOS REMOVAL,Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401480,REMODELLING,Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401481,LONG TERM FOLLOW UP,Vesela
40,BUILDING AND INFRASTRUCTURE,4014,"DISMANTLING, ABESTOS REMOVAL AND REVEGETATION",401499,DISMANTLING AND REVEGETATION,Vesela
42,DRILLING,4210,DRILLING CREATION,421001,DRILLING CREATION,Joanna
42,DRILLING,4211,DRILLING DIAGNOSTIC,421101,DRILLING DIAGNOSTIC,Joanna
42,DRILLING,4212,DRILLING REHABILITATION,421201,DRILLING REHABILITATION,Joanna
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441010,SEWARAGE AND RAIN WATER TREATMENT PROCESS,Joanna
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441011,DRINKING WATER TREATMENT PROCESS,Peter
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441012,SLUDGE TREATMENT PROCESS,Peter
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441013,ODOUR REMOVAL TREATMENT PROCESS,Peter
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441014,INDUSTRIAL WASTE WATER TREATMENT,Peter
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441015,OTHER TREATMENT PROCESSES,Peter
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441016,PROJECTS TURNKEY PLANT SERVICES,Peter
44,PROJECTS TURNKEY PLANT,4410,PROJECTS TURNKEY PLANT,441099,PROJECTS TURNKEY PLANT,Peter
44,PROJECTS TURNKEY PLANT,4411,SORTING PROCESS AND SORTING CENTER PROCESS,441101,SORTING PROCESS TURNKEY,Peter
44,PROJECTS TURNKEY PLANT,4412,WASTE INCINERATION PROCESS,441201,WASTE INCINERATOR PROCESS TURNKEY,Nathan
50,SEWAGE NETWORK CLEANING AND CCTV INSPECTION SERVICES,5010,SEWAGE NETWORK CLEANING SERVICES & CCTV SERVICES,501011,SEWAGE NETWORK CLEANING SERVICES,Nathan
50,SEWAGE NETWORK CLEANING AND CCTV INSPECTION SERVICES,5010,SEWAGE NETWORK CLEANING SERVICES & CCTV SERVICES,501012,NETWORK CLEANING BEFORE CCTV,Nathan
50,SEWAGE NETWORK CLEANING AND CCTV INSPECTION SERVICES,5011,CCTV INSPECTION - EQUIPMENT PURCHASE & MAINTENANCE,501111,PIPE INSPECTION SYSTEM - MATERIAL,Nathan
50,SEWAGE NETWORK CLEANING AND CCTV INSPECTION SERVICES,5011,CCTV INSPECTION - EQUIPMENT PURCHASE & MAINTENANCE,501112,PIPE INSPECTION SYSTEM - MAINTENANCE,Nathan
50,SEWAGE NETWORK CLEANING AND CCTV INSPECTION SERVICES,5011,CCTV INSPECTION - EQUIPMENT PURCHASE & MAINTENANCE,501199,CCTV INSPECTION SERVICES,Nathan
50,SEWAGE NETWORK CLEANING AND CCTV INSPECTION SERVICES,5012,CLEANING DRINKING WATER TANKS,501201,TANKS CLEANING SERVICE,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521010,CUTTING AND RELAYING ROADS,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521011,WATER MAIN INSTALLATION,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521013,PLUMBING SERVICES,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521014,LAYING PIPES IN OPEN TRENCHES,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521015,PIPES AND LINES LOCATING SERVICES,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521016,OTHER TRENCHING FOR PIPES AND PIPE LAYING,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5210,WATER AND SEWAGE NETWORK SUBCONTRACTING,521099,WATER AND SEWAGE NETWORK SUBCONTRACTING,Nathan
52,WATER AND SEWAGE NETWORK SUBCONTRACTING,5211,LEAK SEARCH PRESTATION,521110,LEAK SEARCH PRESTATION,Nathan
54,NETWORK EQUIPMENTS AND METERS,5410,FITTINGS FOR PE/PVC PIPE,541010,PVC-U FITTINGS TO BE GLUED,Nathan
54,NETWORK EQUIPMENTS AND METERS,5410,FITTINGS FOR PE/PVC PIPE,541011,FLANGED WATER SOCKET DI FITTINGS FOR PVC/PE PIPES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5410,FITTINGS FOR PE/PVC PIPE,541012,SEWAGE SLOTTING PVC FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5410,FITTINGS FOR PE/PVC PIPE,541013,SEWAGE STICKING PVC FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5410,FITTINGS FOR PE/PVC PIPE,541014,WATER SLOTTING PVC FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5410,FITTINGS FOR PE/PVC PIPE,541099,FITTINGS FOR PE/PVC PIPE,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541110,STEEL TRANSICION FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541111,PP TRANSICION FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541112,BRASS THREADED ACCESSORIES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541113,PP THREADED ACCESSORIES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541114,GALVANIZED STEEL THREADED ACCESSORIES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541115,PP SOCKET FITTINGS FOR PP PIPES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5411,FITTINGS FOR OTHER PIPE,541199,FITTINGS FOR OTHER PIPE,Nathan
54,NETWORK EQUIPMENTS AND METERS,5412,FITTINGS FOR GRP PIPES (PRFV PIPE),541201,FITTINGS FOR GRP (PRFV PIPE),Nathan
54,NETWORK EQUIPMENTS AND METERS,5413,FITTINGS FOR CONCRETE PIPE,541310,PRESSURE CONCRETE PIPE FITTING,Nathan
54,NETWORK EQUIPMENTS AND METERS,5413,FITTINGS FOR CONCRETE PIPE,541311,SEWAGE CONCRETE PIPE FITTING,Nathan
54,NETWORK EQUIPMENTS AND METERS,5413,FITTINGS FOR CONCRETE PIPE,541399,FITTINGS FOR CONCRETE PIPE,Nathan
54,NETWORK EQUIPMENTS AND METERS,5414,FITTINGS FOR CERAMIC GRES PIPE,541401,FITTINGS FOR CERAMIC GRES PIPE,Nathan
54,NETWORK EQUIPMENTS AND METERS,5415,DUCTILE IRON COUPLINGS,541510,VARIOUS ACCESSORIES FOR pe/pvc,Nathan
54,NETWORK EQUIPMENTS AND METERS,5415,DUCTILE IRON COUPLINGS,541511,UNIVERSAL FLANGED JOINT,Nathan
54,NETWORK EQUIPMENTS AND METERS,5415,DUCTILE IRON COUPLINGS,541512,UNIVERSAL COUPLING JOINT,Nathan
54,NETWORK EQUIPMENTS AND METERS,5415,DUCTILE IRON COUPLINGS,541599,DUCTILE IRON COUPLINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541610,DISTRIBUTION DUCTILE IRON FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541611,SEWAGE DUCTILE IRON FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541612,WATER SOCKET AUTOMATIC FITTINGS FOR DI PIPES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541613,WATER SOCKET MECHANIC FITTINGS FOR DI PIPES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541614,WATER FLANGED DI FITTINTS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541615,SPECIAL DUCTILE IRON FITTINGS FOR REPAIR,Nathan
54,NETWORK EQUIPMENTS AND METERS,5416,DUCTILE IRON FITTINGS FOR DI PIPES,541699,DUCTILE IRON FITTINGS FOR DI PIPES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5417,BRASS FITTINGS FOR PE PIPES,541701,BRASS FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5418,PLASTIC FITTINGS,541810,ELECTROFUSION PE AND PP FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5418,PLASTIC FITTINGS,541811,BUTTFUSION PE AND PP FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5418,PLASTIC FITTINGS,541812,PP AUTOMATIC COMPRESSION FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5418,PLASTIC FITTINGS,541813,PP MECHANICAL COMPRESSION FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5418,PLASTIC FITTINGS,541899,PLASTIC FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5419,STEEL FITTINGS FOR STEEL PIPES,541910,SOCKET STEEL FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5419,STEEL FITTINGS FOR STEEL PIPES,541911,FLANGED STEEL FITTINGS,Nathan
54,NETWORK EQUIPMENTS AND METERS,5419,STEEL FITTINGS FOR STEEL PIPES,541912,STEEL FITTINGS TO WELD,Nathan
54,NETWORK EQUIPMENTS AND METERS,5419,STEEL FITTINGS FOR STEEL PIPES,541999,STEEL FITTINGS FOR STEEL PIPES,Nathan
54,NETWORK EQUIPMENTS AND METERS,5420,SUPPORTS FOR PIPES AND EQUIPMENT,542001,SUPPORTS FOR PIPES AND EQUIPMENT,Nathan
54,NETWORK EQUIPMENTS AND METERS,5421,FLEXIBLES AND COMPENSATORS,542101,FLEXIBLES AND COMPENSATORS,Nathan
